Goal, Target, Indicator, SeriesCode, SeriesDescription, GeoAreaCode, GeoAreaName, TimePeriod, Value, Time_Detail,  UpperBound, LowerBound, BasePeriod, Source, FootNote, Nature, Units,[Reporting Type]
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","72","Botswana","2015","28.41","2015","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","72","Botswana","2016","28.41","2016","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2000","42.8","2000","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2001","41.48","2001","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2002","43.02","2002","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2003","45.31","2003","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2004","45.39","2004","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2005","46.34","2005","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2006","46.9","2006","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2007","47.41","2007","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2008","47.26","2008","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2009","49.11","2009","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2010","47","2010","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2011","45.46","2011","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2012","43.61","2012","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2013","42.44","2013","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2014","41.81","2014","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2015","43.76","2015","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","76","Brazil","2016","45.52","2016","","","","IEA (2018), World Energy Balances","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2000","34.55","2000","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2001","29.61","2001","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2002","31.19","2002","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2003","30.17","2003","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2004","32.02","2004","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2005","31.01","2005","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2006","36.8","2006","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2007","32.31","2007","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2008","34.06","2008","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2009","26.62","2009","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2010","33.71","2010","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2011","30.85","2011","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2012","36.04","2012","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2013","34.35","2013","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2014","35.87","2014","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2015","30.2","2015","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","84","Belize","2016","30.26","2016","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2000","66.9","2000","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2001","66.55","2001","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2002","66.5","2002","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2003","65.21","2003","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2004","65.75","2004","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2005","67.08","2005","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2006","66.46","2006","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2007","64.01","2007","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2008","64.3","2008","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2009","64.01","2009","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2010","63.49","2010","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2011","63.67","2011","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2012","63.53","2012","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2013","63.43","2013","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2014","62.99","2014","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2015","63.31","2015","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","90","Solomon Islands","2016","65.73","2016","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","92","British Virgin Islands","2000","1.05","2000","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","92","British Virgin Islands","2001","1.06","2001","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","92","British Virgin Islands","2002","1.03","2002","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","92","British Virgin Islands","2003","0.97","2003","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","92","British Virgin Islands","2004","0.94","2004","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","92","British Virgin Islands","2005","0.76","2005","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","92","British Virgin Islands","2006","0.72","2006","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","92","British Virgin Islands","2007","0.71","2007","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","92","British Virgin Islands","2008","0.7","2008","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","92","British Virgin Islands","2009","0.73","2009","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","92","British Virgin Islands","2010","0.71","2010","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","92","British Virgin Islands","2011","0.7","2011","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","92","British Virgin Islands","2012","0.73","2012","","","","Energy Balances, UN Statistics Division (2018)","","E","PERCENT","G"
